X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId,VEHICLE_IN_STREET
-8855435.659,5417180.436,80949469,8001538973,2018,2018/08/20 04:00:00+00,1616,16,THE WESTWAY,WINCOTT DR,<Null>,Minor Arterial,Etobicoke York,2,23,43.687316,-79.549732,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,D23,7,Willowridge-Martingrove-Richview (7),14043,7
-8855435.659,5417180.436,80949470,8001538973,2018,2018/08/20 04:00:00+00,1616,16,THE WESTWAY,WINCOTT DR,<Null>,Minor Arterial,Etobicoke York,2,23,43.687316,-79.549732,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,None,<Null>,East,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,D23,7,Willowridge-Martingrove-Richview (7),14044,7
-8855435.659,5417180.436,80949471,8001538973,2018,2018/08/20 04:00:00+00,1616,16,THE WESTWAY,WINCOTT DR,<Null>,Minor Arterial,Etobicoke York,2,23,43.687316,-79.549732,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,D23,7,Willowridge-Martingrove-Richview (7),14045,7
-8830012.625,5419042.722,80949254,8001540104,2018,2018/08/20 04:00:00+00,1918,19,O CONNOR DR,WOODMOUNT AVE,<Null>,Major Arterial,Toronto and East York,19,54,43.699412,-79.321353,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D54,58,Old East York (58),14046,58
-8830012.625,5419042.722,80949255,8001540104,2018,2018/08/20 04:00:00+00,1918,19,O CONNOR DR,WOODMOUNT AVE,<Null>,Major Arterial,Toronto and East York,19,54,43.699412,-79.321353,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,Other,Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D54,58,Old East York (58),14047,58
-8849284.144,5431701.472,80949321,8001542376,2018,2018/08/21 04:00:00+00,630,6,KEELE STREET,STEELES AVENUE WEST,<Null>,Major Arterial,North York,"07,06",31,43.781569,-79.494472,Intersection,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,<Null>,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D31,27,York University Heights (27),14048,27
-8849284.144,5431701.472,80949322,8001542376,2018,2018/08/21 04:00:00+00,630,6,KEELE STREET,STEELES AVENUE WEST,<Null>,Major Arterial,North York,"07,06",31,43.781569,-79.494472,Intersection,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D31,27,York University Heights (27),14049,27
-8839064.458,5414027.446,80949575,8001547811,2018,2018/08/21 04:00:00+00,2300,23,BLOOR ST W,MADISON AVE,<Null>,Major Arterial,Toronto and East York,11,"53,52",43.666831,-79.402667,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,<Null>,East,"Automobile, Station Wagon",Making U Turn,Improper Turn,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D52,79,University (79),14050,79
-8839064.458,5414027.446,80949576,8001547811,2018,2018/08/21 04:00:00+00,2300,23,BLOOR ST W,MADISON AVE,<Null>,Major Arterial,Toronto and East York,11,"53,52",43.666831,-79.402667,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D52,79,University (79),14051,79
-8839064.458,5414027.446,80949577,8001547811,2018,2018/08/21 04:00:00+00,2300,23,BLOOR ST W,MADISON AVE,<Null>,Major Arterial,Toronto and East York,11,"53,52",43.666831,-79.402667,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D52,79,University (79),14052,79
-8849928.795,5422213.29,80949460,8001547856,2018,2018/08/21 04:00:00+00,2311,23,109 DOWNSVIEW  AVE,<Null>,<Null>,Local,North York,6,31,43.72,-79.500263,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D31,26,Downsview-Roding-CFB (26),14053,26
-8841646.402,5418388.97,80949884,8001556477,2018,2018/08/23 04:00:00+00,909,9,WARWICK AVE,CHILTERN HILL RD,25 m East of,Local,Toronto and East York,12,13,43.695166,-79.425861,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,unknown,None,<Null>,East,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Failed to Yield Right of Way,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D13,106,Humewood-Cedarvale (106),14054,106
-8841646.402,5418388.97,80949885,8001556477,2018,2018/08/23 04:00:00+00,909,9,WARWICK AVE,CHILTERN HILL RD,25 m East of,Local,Toronto and East York,12,13,43.695166,-79.425861,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,40 to 44,Major,<Null>,East,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D13,106,Humewood-Cedarvale (106),14055,106
-8851797.181,5427571.144,80971887,8001558608,2018,2018/08/23 04:00:00+00,1455,14,FIRGROVE CRES,JANE ST,13 m East of,Major Arterial,North York,7,31,43.754775,-79.517047,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,<Null>,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D31,25,Glenfield-Jane Heights (25),14056,25
-8851797.181,5427571.144,80971888,8001558608,2018,2018/08/23 04:00:00+00,1455,14,FIRGROVE CRES,JANE ST,13 m East of,Major Arterial,North York,7,31,43.754775,-79.517047,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D31,25,Glenfield-Jane Heights (25),14057,25
-8851155.981,5406565.527,81451175,8001561276,2018,2018/08/23 04:00:00+00,2235,22,ISLINGTON AVE,EVANS AVE,31 m West of,Major Arterial,Etobicoke York,3,22,43.618323,-79.511287,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,None,<Null>,South,"Automobile, Station Wagon",Making U Turn,Improper Turn,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,17,Mimico (17),14058,17
-8851155.981,5406565.527,81451176,8001561276,2018,2018/08/23 04:00:00+00,2235,22,ISLINGTON AVE,EVANS AVE,31 m West of,Major Arterial,Etobicoke York,3,22,43.618323,-79.511287,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Minimal,<Null>,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,17,Mimico (17),14059,17
-8851155.981,5406565.527,81451177,8001561276,2018,2018/08/23 04:00:00+00,2235,22,ISLINGTON AVE,EVANS AVE,31 m West of,Major Arterial,Etobicoke York,3,22,43.618323,-79.511287,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,85 to 89,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,17,Mimico (17),14060,17
-8851155.981,5406565.527,81451178,8001561276,2018,2018/08/23 04:00:00+00,2235,22,ISLINGTON AVE,EVANS AVE,31 m West of,Major Arterial,Etobicoke York,3,22,43.618323,-79.511287,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,50 to 54,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,17,Mimico (17),14061,17
-8851155.981,5406565.527,81451179,8001561276,2018,2018/08/23 04:00:00+00,2235,22,ISLINGTON AVE,EVANS AVE,31 m West of,Major Arterial,Etobicoke York,3,22,43.618323,-79.511287,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D22,17,Mimico (17),14062,17
-8815642.503,5429089.781,80950016,8001565696,2018,2018/08/24 04:00:00+00,1520,15,4331 KINGSTON RD,<Null>,5 m South of,Major Arterial,Scarborough,24,43,43.764628,-79.192264,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,136,West Hill (136),14063,136
-8815642.503,5429089.781,80950017,8001565696,2018,2018/08/24 04:00:00+00,1520,15,4331 KINGSTON RD,<Null>,5 m South of,Major Arterial,Scarborough,24,43,43.764628,-79.192264,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Running onto Roadway,Other,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,136,West Hill (136),14064,136
-8857780.493,5417827.482,80949854,8001570901,2018,2018/08/25 04:00:00+00,1100,11,DIXON RD,MARTIN GROVE RD,<Null>,Major Arterial,Etobicoke York,"1,2",23,43.691519,-79.570796,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Minimal,<Null>,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),14065,1
-8857780.493,5417827.482,80949855,8001570901,2018,2018/08/25 04:00:00+00,1100,11,DIXON RD,MARTIN GROVE RD,<Null>,Major Arterial,Etobicoke York,"1,2",23,43.691519,-79.570796,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),14066,1
-8840662.895,5432354.935,80949768,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver - Not Hit,unknown,<Null>,<Null>,<Null>,"Automobile, Station Wagon",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14067,50
-8840662.895,5432354.935,80949769,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver,25 to 29,None,<Null>,North,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14068,50
-8840662.895,5432354.935,80949770,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,30 to 34,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14069,50
-8840662.895,5432354.935,80949771,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,0 to 4,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14070,50
-8840662.895,5432354.935,80949772,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,50 to 54,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14071,50
-8840662.895,5432354.935,80949773,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,60 to 64,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14072,50
-8840662.895,5432354.935,80949774,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,65 to 69,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14073,50
-8840662.895,5432354.935,80949775,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,45 to 49,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14074,50
-8840662.895,5432354.935,80949776,8001571012,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE ST,<Null>,<Null>,Major Arterial,North York,18,32,43.785807,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,35 to 39,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,50,Newtonbrook East (50),14075,50
-8852565.843,5419711.765,80951002,8001574808,2018,2018/08/25 04:00:00+00,2300,23,CHURCH ST,CROSS ST,<Null>,Collector,Etobicoke York,5,12,43.703757,-79.523952,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,<Null>,East,Passenger Van,Turning Left,Improper Turn,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,113,Weston (113),14076,113
-8852565.843,5419711.765,80951003,8001574808,2018,2018/08/25 04:00:00+00,2300,23,CHURCH ST,CROSS ST,<Null>,Collector,Etobicoke York,5,12,43.703757,-79.523952,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,<Null>,West,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,Motorist turned left across cyclists path.,Driving Properly,Normal,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,113,Weston (113),14077,113
-8845646.557,5412820.559,80950423,8001595104,2018,2018/08/28 04:00:00+00,2341,23,KEELE ST,GLENLAKE AVE,81 m North of,Major Arterial,Scarborough,4,11,43.658988,-79.461795,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D11,88,High Park North (88),14078,88
-8845646.557,5412820.559,80950424,8001595104,2018,2018/08/28 04:00:00+00,2341,23,KEELE ST,GLENLAKE AVE,81 m North of,Major Arterial,Scarborough,4,11,43.658988,-79.461795,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Walking on Roadway with Traffic,Medical or Physical Disability,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D11,88,High Park North (88),14079,88
-8826774.23,5421145.173,80950450,8001595420,2018,2018/08/29 04:00:00+00,115,1,PHARMACY AVE,DORINE CRES,37 m North of,Minor Arterial,Scarborough,20,41,43.713065,-79.292262,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),14080,120
-8826774.23,5421145.173,80950451,8001595420,2018,2018/08/29 04:00:00+00,115,1,PHARMACY AVE,DORINE CRES,37 m North of,Minor Arterial,Scarborough,20,41,43.713065,-79.292262,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),14081,120
-8853563.71,5413949.27,80949864,8001600081,2018,2018/08/29 04:00:00+00,1725,17,ISLINGTON AVE,AYLESBURY RD,<Null>,Major Arterial,Etobicoke York,2,22,43.666323,-79.532916,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,unknown,None,<Null>,South,Motorcycle,Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,9,Edenbridge-Humber Valley (9),14082,9
-8853563.71,5413949.27,80949865,8001600081,2018,2018/08/29 04:00:00+00,1725,17,ISLINGTON AVE,AYLESBURY RD,<Null>,Major Arterial,Etobicoke York,2,22,43.666323,-79.532916,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,9,Edenbridge-Humber Valley (9),14083,9
-8828405.728,5415238.03,81466125,8001610788,2018,2018/08/31 04:00:00+00,852,8,330 KINGSTON RD,<Null>,<Null>,Major Arterial,Scarborough,19,55,43.674697,-79.306918,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,70 to 74,Major,<Null>,West,Delivery Van,Going Ahead,Other,Medical or Physical Disability,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,D55,63,The Beaches (63),14084,63
-8828405.728,5415238.03,81466126,8001610788,2018,2018/08/31 04:00:00+00,852,8,330 KINGSTON RD,<Null>,<Null>,Major Arterial,Scarborough,19,55,43.674697,-79.306918,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,D55,63,The Beaches (63),14085,63
